,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,19,0,0,0,2,0,0
NV,12,102,3,1,4,1,0
BCC,0,0,14,1,0,0,0
AKIEC,0,0,0,5,3,0,0
BKL,1,3,1,2,15,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
