,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,18,1,0,0,2,0,0
NV,4,110,4,1,3,1,0
BCC,0,0,14,0,0,0,1
AKIEC,0,1,1,4,2,0,0
BKL,1,3,1,2,15,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
