,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,18,1,0,0,2,0,0
NV,4,109,5,2,2,1,0
BCC,0,0,13,1,0,0,1
AKIEC,0,1,0,7,0,0,0
BKL,2,1,1,2,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
