,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,17,0,0,0,4,0,0
NV,5,109,4,1,3,1,0
BCC,0,0,14,1,0,0,0
AKIEC,0,1,0,5,2,0,0
BKL,1,2,1,0,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
