,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,18,0,0,0,3,0,0
NV,14,97,4,0,6,2,0
BCC,1,0,8,1,0,5,0
AKIEC,0,0,0,4,4,0,0
BKL,2,1,0,2,17,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
