,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,1,0,0,4,0,0
NV,11,103,4,1,4,0,0
BCC,0,0,14,0,1,0,0
AKIEC,0,0,1,4,3,0,0
BKL,4,1,1,0,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
