,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,3,1,0,2,0,0
NV,3,118,1,0,1,0,0
BCC,0,0,12,3,0,0,0
AKIEC,1,1,1,4,1,0,0
BKL,2,1,0,2,17,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
