,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,2,0,1,2,0,0
NV,1,119,2,0,1,0,0
BCC,0,0,13,1,1,0,0
AKIEC,0,1,1,4,2,0,0
BKL,3,1,0,1,17,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
