,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,5,0,1,2,0,0
NV,0,121,2,0,0,0,0
BCC,0,1,12,2,0,0,0
AKIEC,0,1,0,7,0,0,0
BKL,2,2,0,2,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
