,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,1,0,3,3,2,0
NV,3,103,4,1,7,3,2
BCC,1,0,9,4,0,1,0
AKIEC,0,0,1,5,1,1,0
BKL,0,1,0,3,17,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
