,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,1,0,0,5,0,0
NV,3,116,2,0,1,1,0
BCC,0,1,11,3,0,0,0
AKIEC,0,1,1,3,3,0,0
BKL,3,1,0,1,17,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
