,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,5,0,0,2,1,0
NV,0,120,2,0,1,0,0
BCC,0,1,12,2,0,0,0
AKIEC,0,2,0,6,0,0,0
BKL,3,6,0,1,12,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
