,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,5,0,0,5,0,0
NV,1,118,2,0,2,0,0
BCC,0,1,12,1,1,0,0
AKIEC,0,2,2,1,3,0,0
BKL,0,7,1,1,13,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
