,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,4,0,1,2,1,0
NV,2,118,2,0,1,0,0
BCC,1,0,12,2,0,0,0
AKIEC,0,1,0,7,0,0,0
BKL,4,2,0,0,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
