,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,4,0,0,2,0,0
NV,1,119,1,0,2,0,0
BCC,1,0,13,1,0,0,0
AKIEC,1,1,1,4,1,0,0
BKL,3,2,0,0,17,0,0
DF,0,0,0,0,1,0,0
VASC,1,0,0,0,0,0,2
