,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,1,1,2,2,0,0
NV,17,81,13,1,3,5,3
BCC,0,0,11,1,0,2,1
AKIEC,1,0,1,3,3,0,0
BKL,4,1,3,1,13,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,0,0,0,0,3
