,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,2,0,0,3,0,0
NV,1,119,2,0,1,0,0
BCC,0,2,10,2,1,0,0
AKIEC,0,2,1,2,3,0,0
BKL,0,3,0,3,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
