,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,4,0,3,2,0,0
NV,0,119,3,0,1,0,0
BCC,0,1,10,3,0,1,0
AKIEC,0,1,1,5,1,0,0
BKL,2,4,0,2,13,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
