,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,3,0,1,2,0,0
NV,0,120,2,0,1,0,0
BCC,1,1,10,2,0,1,0
AKIEC,2,1,1,3,1,0,0
BKL,1,1,0,2,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
