,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,4,0,0,2,0,0
NV,0,121,1,0,1,0,0
BCC,0,1,10,2,1,1,0
AKIEC,1,3,1,2,1,0,0
BKL,0,4,0,2,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
