,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,5,1,0,4,0,0
NV,0,121,1,0,1,0,0
BCC,0,1,13,0,1,0,0
AKIEC,0,1,4,1,2,0,0
BKL,0,2,0,2,18,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,1,0,1
