,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,2,0,2,2,0,1
NV,0,120,2,0,1,0,0
BCC,1,0,12,2,0,0,0
AKIEC,0,1,0,6,1,0,0
BKL,3,3,1,1,14,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,0,0,2
