,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,2,0,1,3,0,0
NV,1,119,2,0,1,0,0
BCC,0,0,13,2,0,0,0
AKIEC,0,1,0,6,1,0,0
BKL,2,0,0,2,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,1,0,0,0,0,2
