,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,2,0,3,3,0,1
NV,0,120,2,0,1,0,0
BCC,0,0,12,3,0,0,0
AKIEC,0,1,0,6,1,0,0
BKL,2,1,0,1,18,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,0,0,2
