,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,2,0,1,4,0,0
NV,3,116,3,0,1,0,0
BCC,1,0,13,1,0,0,0
AKIEC,1,1,1,4,1,0,0
BKL,3,1,1,1,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
