,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,6,0,1,2,0,0
NV,0,121,1,0,1,0,0
BCC,0,1,13,1,0,0,0
AKIEC,0,2,1,5,0,0,0
BKL,2,2,0,1,17,0,0
DF,0,0,0,0,0,1,0
VASC,0,1,0,0,0,0,2
