,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,2,0,1,2,0,0
NV,3,118,2,0,0,0,0
BCC,0,0,13,2,0,0,0
AKIEC,1,1,1,4,1,0,0
BKL,3,0,0,1,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,1,0,0,0,0,2
