,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,3,0,1,2,0,0
NV,0,120,2,0,1,0,0
BCC,1,0,10,4,0,0,0
AKIEC,0,2,1,4,1,0,0
BKL,0,4,0,3,15,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,0,0,2
