,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,10,0,0,1,0,0
NV,0,120,2,0,1,0,0
BCC,0,3,8,1,3,0,0
AKIEC,0,3,1,1,3,0,0
BKL,0,7,0,2,13,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,2,0,0
