,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,8,0,0,2,0,0
NV,1,119,1,0,2,0,0
BCC,0,2,9,2,2,0,0
AKIEC,1,2,0,0,5,0,0
BKL,2,5,0,2,13,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,1,0,1
