,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,6,0,0,3,0,0
NV,1,117,3,0,2,0,0
BCC,0,2,9,3,0,1,0
AKIEC,1,2,1,3,1,0,0
BKL,0,3,0,2,17,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
