,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,5,0,0,3,0,0
NV,1,118,3,0,1,0,0
BCC,0,0,12,2,0,1,0
AKIEC,0,1,1,5,1,0,0
BKL,2,2,0,2,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
