,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,17,0,0,1,3,0,0
NV,17,91,2,1,11,0,1
BCC,0,1,8,4,1,1,0
AKIEC,1,0,0,2,4,1,0
BKL,1,1,1,1,18,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
