,AKIEC,BCC,BEN_OTH,BKL,DF,INF,MAL_OTH,MEL,NV,SCCKA,VASC
AKIEC,0,22,0,4,0,0,0,0,2,2,0
BCC,0,238,0,1,0,0,0,1,4,8,0
BEN_OTH,0,1,0,2,0,0,0,0,1,0,0
BKL,0,38,0,2,0,0,0,1,13,1,0
DF,0,2,0,0,0,0,0,0,3,0,0
INF,0,4,0,0,0,0,0,0,1,0,0
MAL_OTH,0,1,0,0,0,0,0,0,0,0,0
MEL,0,13,0,1,0,0,0,4,26,1,0
NV,0,8,0,0,0,0,0,1,66,0,0
SCCKA,0,35,0,0,0,0,0,0,1,11,0
VASC,0,4,0,0,0,0,0,0,1,0,0
