,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,4,0,1,3,0,0
NV,1,117,2,0,3,0,0
BCC,1,0,10,3,0,1,0
AKIEC,1,1,1,4,1,0,0
BKL,2,1,0,2,17,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
