,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,3,0,0,4,0,0
NV,2,119,1,0,1,0,0
BCC,1,1,8,4,0,1,0
AKIEC,1,2,1,3,1,0,0
BKL,0,2,0,2,18,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
