,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,5,14,0,1,1,0,0
NV,0,115,3,0,4,1,0
BCC,0,0,12,2,0,1,0
AKIEC,0,2,0,4,2,0,0
BKL,0,14,1,2,5,0,0
DF,0,0,0,1,0,0,0
VASC,0,1,0,0,0,0,2
