,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,6,9,0,1,5,0,0
NV,1,114,1,0,6,1,0
BCC,0,0,12,1,1,1,0
AKIEC,0,3,0,1,4,0,0
BKL,2,10,1,1,5,1,2
DF,0,0,0,1,0,0,0
VASC,0,0,1,0,0,0,2
