,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,3,0,1,2,0,0
NV,0,120,2,0,1,0,0
BCC,0,1,12,1,0,1,0
AKIEC,1,2,1,4,0,0,0
BKL,1,2,0,2,16,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
