,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,1,0,0,6,0,0
NV,4,108,4,1,4,2,0
BCC,0,0,11,1,1,2,0
AKIEC,0,1,0,5,2,0,0
BKL,1,1,0,2,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
