,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,17,1,1,1,1,0,0
NV,4,107,5,1,4,2,0
BCC,0,0,12,1,2,0,0
AKIEC,0,1,0,7,0,0,0
BKL,3,0,0,0,18,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
