,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,3,0,1,4,0,0
NV,3,117,2,0,1,0,0
BCC,0,1,6,6,1,1,0
AKIEC,0,1,1,4,2,0,0
BKL,0,3,0,3,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
