,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,2,0,1,3,1,0
NV,2,118,2,0,1,0,0
BCC,0,0,13,2,0,0,0
AKIEC,0,1,0,7,0,0,0
BKL,3,1,0,1,17,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
