,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,5,0,1,4,0,0
NV,1,118,3,0,1,0,0
BCC,0,0,12,2,0,1,0
AKIEC,0,1,0,6,1,0,0
BKL,2,2,0,1,17,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
