,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,7,0,0,2,0,0
NV,2,115,1,0,5,0,0
BCC,2,0,12,1,0,0,0
AKIEC,1,1,3,1,2,0,0
BKL,1,10,0,1,10,0,0
DF,0,0,0,1,0,0,0
VASC,1,0,2,0,0,0,0
