,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,7,10,0,0,4,0,0
NV,1,116,0,0,6,0,0
BCC,0,0,12,3,0,0,0
AKIEC,2,0,3,1,2,0,0
BKL,3,9,0,1,9,0,0
DF,0,0,0,1,0,0,0
VASC,1,0,2,0,0,0,0
