,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,6,9,1,0,5,0,0
NV,2,117,1,0,3,0,0
BCC,1,2,11,0,1,0,0
AKIEC,0,2,3,0,3,0,0
BKL,2,11,0,0,9,0,0
DF,0,1,0,0,0,0,0
VASC,0,2,1,0,0,0,0
