,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,3,0,0,3,0,0
NV,8,109,3,0,3,0,0
BCC,2,0,10,3,0,0,0
AKIEC,2,0,2,1,3,0,0
BKL,7,5,0,2,8,0,0
DF,0,0,0,1,0,0,0
VASC,1,0,2,0,0,0,0
