,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,3,13,0,0,5,0,0
NV,0,117,1,0,5,0,0
BCC,1,3,10,0,1,0,0
AKIEC,0,2,3,0,3,0,0
BKL,0,13,1,0,8,0,0
DF,0,1,0,0,0,0,0
VASC,0,2,1,0,0,0,0
