,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,7,8,0,0,6,0,0
NV,3,113,0,0,7,0,0
BCC,1,0,10,4,0,0,0
AKIEC,1,1,3,1,2,0,0
BKL,3,7,0,1,11,0,0
DF,0,0,0,1,0,0,0
VASC,1,0,2,0,0,0,0
