,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,1,12,2,0,6,0,0
NV,0,120,1,0,2,0,0
BCC,0,3,10,0,2,0,0
AKIEC,0,2,2,0,4,0,0
BKL,0,15,1,0,6,0,0
DF,0,0,0,1,0,0,0
VASC,0,2,1,0,0,0,0
