,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,7,9,0,0,5,0,0
NV,0,116,1,0,6,0,0
BCC,0,0,10,5,0,0,0
AKIEC,1,1,3,0,3,0,0
BKL,3,8,0,1,10,0,0
DF,0,0,0,1,0,0,0
VASC,1,0,2,0,0,0,0
