,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,4,0,1,2,0,0
NV,0,120,2,0,1,0,0
BCC,1,1,10,2,0,1,0
AKIEC,1,2,1,3,1,0,0
BKL,1,2,1,2,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
