,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,1,9,0,0,10,0,1
NV,1,100,1,0,15,0,6
BCC,0,3,7,0,5,0,0
AKIEC,0,2,0,0,6,0,0
BKL,0,8,0,0,13,0,1
DF,0,1,0,0,0,0,0
VASC,0,1,1,0,1,0,0
