,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,5,0,0,3,0,0
NV,1,114,2,0,6,0,0
BCC,0,0,11,2,1,0,1
AKIEC,1,1,1,2,3,0,0
BKL,2,4,1,1,14,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
