,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,9,6,1,0,5,0,0
NV,1,114,1,0,7,0,0
BCC,0,0,9,3,2,0,1
AKIEC,0,1,0,5,2,0,0
BKL,1,4,2,0,14,1,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
