,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,4,0,0,4,0,0
NV,4,115,0,0,4,0,0
BCC,1,0,8,5,0,0,1
AKIEC,1,1,0,1,5,0,0
BKL,8,6,0,1,7,0,0
DF,0,0,0,1,0,0,0
VASC,1,0,2,0,0,0,0
