,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,5,2,0,2,0,0
NV,1,113,3,0,6,0,0
BCC,0,0,11,3,0,0,1
AKIEC,0,1,3,2,2,0,0
BKL,1,5,1,1,13,1,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
