,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,6,1,0,4,0,0
NV,0,115,1,0,7,0,0
BCC,0,0,11,2,1,0,1
AKIEC,0,1,3,3,1,0,0
BKL,2,3,0,0,16,1,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
