,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,4,0,1,5,0,0
NV,1,114,1,0,7,0,0
BCC,0,0,9,4,1,0,1
AKIEC,1,1,0,1,5,0,0
BKL,0,5,1,1,15,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
