,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,5,0,1,1,0,0
NV,4,112,1,0,6,0,0
BCC,0,0,10,3,1,0,1
AKIEC,1,1,1,2,3,0,0
BKL,7,5,1,0,9,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
