,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,3,1,1,4,1,0
NV,1,118,3,0,1,0,0
BCC,1,0,10,4,0,0,0
AKIEC,1,1,1,4,1,0,0
BKL,0,2,0,3,17,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,0,0,2
