,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,4,1,1,2,1,0
NV,1,118,3,0,1,0,0
BCC,1,1,9,3,0,1,0
AKIEC,1,1,1,4,1,0,0
BKL,0,2,0,3,17,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,0,0,2
