,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,4,0,1,3,1,0
NV,1,118,3,0,1,0,0
BCC,1,1,9,3,0,1,0
AKIEC,1,1,0,5,1,0,0
BKL,0,3,0,4,15,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,0,0,2
